time,co2
2022-09-20T08:26:21,577
2022-09-20T08:31:46,566
2022-09-20T08:37:10,620
2022-09-20T08:42:34,611
2022-09-20T08:47:58,553
2022-09-20T08:53:22,555
2022-09-20T08:58:46,587
2022-09-20T09:04:10,603
2022-09-20T09:09:35,618
2022-09-20T09:14:59,590
2022-09-20T09:20:22,582
2022-09-20T09:25:46,598
2022-09-20T09:31:10,624
2022-09-20T09:36:34,574
2022-09-20T09:41:58,603
2022-09-20T09:47:22,640
2022-09-20T09:52:47,638
2022-09-20T09:58:10,607
2022-09-20T10:03:35,601
2022-09-20T10:08:59,594
2022-09-20T10:14:23,598
2022-09-20T10:19:47,590
2022-09-20T10:25:11,565
2022-09-20T10:30:36,595
2022-09-20T10:36:00,611
2022-09-20T10:41:24,626
2022-09-20T10:46:48,601
2022-09-20T10:52:12,582
2022-09-20T10:57:37,581
2022-09-20T11:03:01,583
2022-09-20T11:08:25,587
2022-09-20T11:13:49,588
2022-09-20T11:19:14,583
2022-09-20T11:24:38,581
2022-09-20T11:30:02,588
2022-09-20T11:35:26,586
2022-09-20T11:40:50,600
2022-09-20T11:46:14,612
2022-09-20T11:51:38,624
2022-09-20T11:57:03,598
2022-09-20T12:02:27,622
2022-09-20T12:07:52,636
2022-09-20T12:13:16,650
2022-09-20T12:18:40,652
2022-09-20T12:24:05,668
2022-09-20T12:29:29,687
2022-09-20T12:34:53,727
2022-09-20T12:40:17,712
2022-09-20T12:45:42,712
2022-09-20T12:51:06,663
2022-09-20T12:56:30,779
2022-09-20T13:01:55,799
2022-09-20T13:07:19,807
2022-09-20T13:12:43,781
2022-09-20T13:18:07,727
2022-09-20T13:23:32,737
2022-09-20T13:28:56,706
2022-09-20T13:34:20,738
2022-09-20T13:39:44,748
2022-09-20T13:45:08,741
2022-09-20T13:50:33,742
2022-09-20T13:55:57,740
2022-09-20T14:01:21,727
2022-09-20T14:06:45,716
2022-09-20T14:12:08,662
2022-09-20T14:17:33,638
2022-09-20T14:22:57,685
2022-09-20T14:28:21,721
2022-09-20T14:33:45,691
2022-09-20T14:39:09,710
2022-09-20T14:44:33,673
2022-09-20T14:49:57,689
2022-09-20T14:55:22,686
2022-09-20T15:00:46,681
2022-09-20T15:06:10,689
2022-09-20T15:11:34,662
2022-09-20T15:16:58,625
2022-09-20T15:22:22,561
2022-09-20T15:27:47,549
2022-09-20T15:33:11,542
2022-09-20T15:38:36,508
2022-09-20T15:44:00,579
2022-09-20T15:49:24,580
2022-09-20T15:54:49,626
2022-09-20T16:00:13,617
2022-09-20T16:05:37,572
2022-09-20T16:11:02,572
2022-09-20T16:16:26,574
2022-09-20T16:21:51,581
2022-09-20T16:27:15,582
2022-09-20T16:32:40,598
2022-09-20T16:38:04,594
2022-09-20T16:43:29,543
2022-09-20T16:48:53,577
2022-09-20T16:54:18,599
2022-09-20T16:59:42,589
2022-09-20T17:05:06,560
2022-09-20T17:10:31,563
2022-09-20T17:15:55,561
2022-09-20T17:21:19,550
2022-09-20T17:26:44,550
2022-09-20T17:32:08,549
2022-09-20T17:37:32,551
2022-09-20T17:42:56,530
2022-09-20T17:48:20,537
2022-09-20T17:53:44,520
2022-09-20T17:59:08,521
2022-09-20T18:04:33,511
2022-09-20T18:09:57,544
2022-09-20T18:15:21,530
2022-09-20T18:20:45,534
2022-09-20T18:26:10,545
2022-09-20T18:31:34,535
2022-09-20T18:36:58,540
2022-09-20T18:42:22,533
2022-09-20T18:47:46,534
2022-09-20T18:53:11,523
2022-09-20T18:58:35,499
2022-09-20T19:03:59,489
2022-09-20T19:09:23,486
2022-09-20T19:14:47,490
2022-09-20T19:20:11,477
2022-09-20T19:25:35,495
2022-09-20T19:31:00,496
2022-09-20T19:36:24,514
2022-09-20T19:41:48,519
2022-09-20T19:47:12,519
2022-09-20T19:52:36,528
2022-09-20T19:58:00,539
2022-09-20T20:03:24,542
2022-09-20T20:08:49,545
2022-09-20T20:14:13,551
2022-09-20T20:19:37,586
2022-09-20T20:25:01,558
2022-09-20T20:30:25,558
2022-09-20T20:35:49,568
2022-09-20T20:41:13,564
2022-09-20T20:46:38,565
2022-09-20T20:52:02,558
2022-09-20T20:57:26,563
2022-09-20T21:02:50,590
2022-09-20T21:08:14,612
2022-09-20T21:13:39,602
2022-09-20T21:19:03,609
2022-09-20T21:24:27,658
2022-09-20T21:29:51,628
2022-09-20T21:35:15,621
2022-09-20T21:40:40,621
2022-09-20T21:46:04,569
2022-09-20T21:51:28,627
2022-09-20T21:56:53,624
2022-09-20T22:02:17,607
2022-09-20T22:07:41,589
2022-09-20T22:13:06,589
2022-09-20T22:18:30,587
2022-09-20T22:23:55,589
2022-09-20T22:29:19,590
2022-09-20T22:34:43,592
2022-09-20T22:40:08,593
2022-09-20T22:45:32,596
2022-09-20T22:50:56,595
2022-09-20T22:56:20,574
2022-09-20T23:01:44,585
2022-09-20T23:07:09,596
2022-09-20T23:12:33,598
2022-09-20T23:17:57,600
2022-09-20T23:23:21,601
2022-09-20T23:28:46,596
2022-09-20T23:34:10,596
2022-09-20T23:39:34,586
2022-09-20T23:44:58,589
2022-09-20T23:50:23,592
2022-09-20T23:55:47,594
