time,co2
2022-09-11T08:21:55,903
2022-09-11T08:26:55,886
2022-09-11T08:31:55,865
2022-09-11T08:36:56,855
2022-09-11T08:41:56,862
2022-09-11T08:46:56,858
2022-09-11T08:51:57,852
2022-09-11T08:56:57,864
2022-09-11T09:01:57,875
2022-09-11T09:06:57,878
2022-09-11T09:11:58,884
2022-09-11T09:16:58,871
2022-09-11T09:21:58,869
2022-09-11T09:26:59,869
2022-09-11T09:31:59,866
2022-09-11T09:36:59,877
2022-09-11T09:41:59,895
2022-09-11T09:47:00,883
2022-09-11T09:52:00,874
2022-09-11T09:57:00,869
2022-09-11T10:02:01,867
2022-09-11T10:07:01,860
2022-09-11T10:12:01,856
2022-09-11T10:17:02,868
2022-09-11T10:22:02,877
2022-09-11T10:27:02,881
2022-09-11T10:32:02,872
2022-09-11T10:37:03,870
2022-09-11T10:42:03,876
2022-09-11T10:47:03,866
2022-09-11T10:52:04,861
2022-09-11T10:57:04,842
2022-09-11T11:02:04,822
2022-09-11T11:07:05,805
2022-09-11T11:12:05,751
2022-09-11T11:17:05,712
2022-09-11T11:22:06,732
2022-09-11T11:27:06,726
2022-09-11T11:32:06,689
2022-09-11T11:37:06,692
2022-09-11T11:42:07,694
2022-09-11T11:47:07,695
2022-09-11T11:52:07,695
2022-09-11T11:57:08,698
2022-09-11T12:02:08,691
2022-09-11T12:07:08,697
2022-09-11T12:12:09,696
2022-09-11T12:17:09,699
2022-09-11T12:22:09,710
2022-09-11T12:27:10,707
2022-09-11T12:32:11,708
2022-09-11T12:37:11,710
2022-09-11T12:42:11,712
2022-09-11T12:47:11,720
2022-09-11T12:52:12,713
2022-09-11T12:57:12,724
2022-09-11T13:02:12,723
2022-09-11T13:07:13,714
2022-09-11T13:12:13,730
2022-09-11T13:17:13,766
2022-09-11T13:22:14,792
2022-09-11T13:27:14,777
2022-09-11T13:32:14,761
2022-09-11T13:37:15,755
2022-09-11T13:42:15,744
2022-09-11T13:47:15,735
2022-09-11T13:52:16,723
2022-09-11T13:57:16,708
2022-09-11T14:02:16,682
2022-09-11T14:07:17,668
2022-09-11T14:12:17,665
2022-09-11T14:17:17,665
2022-09-11T14:22:18,654
2022-09-11T14:27:18,636
2022-09-11T14:32:18,630
2022-09-11T14:37:19,614
2022-09-11T14:42:19,609
2022-09-11T14:47:19,608
2022-09-11T14:52:19,605
2022-09-11T14:57:20,606
2022-09-11T15:02:20,610
2022-09-11T15:07:20,611
2022-09-11T15:12:21,616
2022-09-11T15:17:21,1089
2022-09-11T15:22:21,783
2022-09-11T15:27:22,804
2022-09-11T15:32:22,865
2022-09-11T15:37:22,768
2022-09-11T15:42:23,784
2022-09-11T15:47:23,786
2022-09-11T15:52:23,761
2022-09-11T15:57:24,746
2022-09-11T16:02:24,735
2022-09-11T16:07:25,718
2022-09-11T16:12:25,708
2022-09-11T16:17:25,699
2022-09-11T16:22:26,691
2022-09-11T16:27:26,676
2022-09-11T16:32:26,674
2022-09-11T16:37:27,682
2022-09-11T16:42:27,673
2022-09-11T16:47:27,698
2022-09-11T16:52:28,694
2022-09-11T16:57:28,688
2022-09-11T17:02:28,689
2022-09-11T17:07:29,680
2022-09-11T17:12:29,674
2022-09-11T17:17:29,676
2022-09-11T17:22:30,664
2022-09-11T17:27:30,677
2022-09-11T17:32:30,685
2022-09-11T17:37:31,676
2022-09-11T17:42:31,682
2022-09-11T17:47:32,677
2022-09-11T17:52:32,679
2022-09-11T17:57:32,685
2022-09-11T18:02:33,678
2022-09-11T18:07:33,688
2022-09-11T18:12:33,680
2022-09-11T18:17:34,693
2022-09-11T18:22:34,708
2022-09-11T18:27:34,718
2022-09-11T18:32:35,718
2022-09-11T18:37:35,719
2022-09-11T18:42:35,718
2022-09-11T18:47:36,720
2022-09-11T18:52:36,721
2022-09-11T18:57:36,726
2022-09-11T19:02:37,735
2022-09-11T19:07:37,730
2022-09-11T19:12:37,728
2022-09-11T19:17:37,738
2022-09-11T19:22:38,739
2022-09-11T19:27:38,757
2022-09-11T19:32:38,761
2022-09-11T19:37:39,748
2022-09-11T19:42:39,737
2022-09-11T19:47:39,735
2022-09-11T19:52:40,733
2022-09-11T19:57:40,730
2022-09-11T20:02:40,732
2022-09-11T20:07:41,733
2022-09-11T20:12:41,719
2022-09-11T20:17:41,723
2022-09-11T20:22:42,716
2022-09-11T20:27:42,726
2022-09-11T20:32:42,721
2022-09-11T20:37:43,722
2022-09-11T20:42:43,732
2022-09-11T20:47:43,790
2022-09-11T20:52:44,806
2022-09-11T20:57:44,802
2022-09-11T21:02:44,810
2022-09-11T21:07:45,821
2022-09-11T21:12:45,830
2022-09-11T21:17:45,831
2022-09-11T21:22:46,829
2022-09-11T21:27:46,834
2022-09-11T21:32:46,828
2022-09-11T21:37:47,820
2022-09-11T21:42:47,817
2022-09-11T21:47:47,819
2022-09-11T21:52:48,818
2022-09-11T21:57:48,823
2022-09-11T22:02:48,821
2022-09-11T22:07:49,831
2022-09-11T22:12:49,836
2022-09-11T22:17:49,835
2022-09-11T22:22:50,834
2022-09-11T22:27:50,833
2022-09-11T22:32:50,846
2022-09-11T22:37:51,847
2022-09-11T22:42:51,849
2022-09-11T22:47:52,846
2022-09-11T22:52:52,853
2022-09-11T22:57:53,856
2022-09-11T23:02:53,851
2022-09-11T23:07:53,854
2022-09-11T23:12:54,852
2022-09-11T23:17:54,860
2022-09-11T23:22:54,867
2022-09-11T23:27:55,869
2022-09-11T23:32:55,881
2022-09-11T23:37:55,885
2022-09-11T23:42:56,883
2022-09-11T23:47:56,881
2022-09-11T23:52:56,890
2022-09-11T23:57:57,893
