time,co2
2022-09-27T08:14:50,754
2022-09-27T08:16:54,759
2022-09-27T08:18:58,758
2022-09-27T08:21:02,760
2022-09-27T08:23:06,756
2022-09-27T08:25:10,751
2022-09-27T08:27:14,750
2022-09-27T08:29:18,749
2022-09-27T08:31:22,755
2022-09-27T08:33:27,761
2022-09-27T08:35:31,759
2022-09-27T08:37:35,761
2022-09-27T08:39:39,765
2022-09-27T08:41:43,765
2022-09-27T08:43:47,765
2022-09-27T08:45:51,761
2022-09-27T08:47:55,761
2022-09-27T08:49:59,759
2022-09-27T08:52:03,757
2022-09-27T08:54:07,751
2022-09-27T08:56:11,748
2022-09-27T08:58:15,755
2022-09-27T09:00:19,751
2022-09-27T09:02:23,752
2022-09-27T09:04:27,750
2022-09-27T09:06:31,743
2022-09-27T09:08:35,740
2022-09-27T09:10:39,735
2022-09-27T09:12:43,733
2022-09-27T09:14:47,733
2022-09-27T09:16:51,734
2022-09-27T09:18:55,739
2022-09-27T09:20:59,740
2022-09-27T09:23:03,737
2022-09-27T09:25:07,736
2022-09-27T09:27:12,730
2022-09-27T09:29:16,726
2022-09-27T09:31:20,717
2022-09-27T09:33:24,715
2022-09-27T09:35:28,718
2022-09-27T09:37:32,717
2022-09-27T09:39:36,710
2022-09-27T09:41:40,717
2022-09-27T09:43:44,716
2022-09-27T09:45:48,712
2022-09-27T09:47:52,712
2022-09-27T09:49:57,715
2022-09-27T09:52:01,714
2022-09-27T09:54:05,714
2022-09-27T09:56:09,706
2022-09-27T09:58:13,705
2022-09-27T10:00:17,706
2022-09-27T10:02:21,702
2022-09-27T10:04:26,699
2022-09-27T10:06:30,699
2022-09-27T10:08:34,698
2022-09-27T10:10:38,688
2022-09-27T10:12:42,680
2022-09-27T10:14:46,672
2022-09-27T10:16:50,669
2022-09-27T10:18:54,673
2022-09-27T10:20:58,680
2022-09-27T10:23:02,700
2022-09-27T10:25:06,713
2022-09-27T10:27:10,727
2022-09-27T10:29:14,744
2022-09-27T10:31:18,759
2022-09-27T10:33:23,779
2022-09-27T10:35:27,795
2022-09-27T10:37:31,807
2022-09-27T10:39:35,821
2022-09-27T10:41:39,837
2022-09-27T10:43:43,851
2022-09-27T10:45:47,864
2022-09-27T10:47:51,882
2022-09-27T10:49:55,895
2022-09-27T10:51:59,916
2022-09-27T10:54:02,931
2022-09-27T10:56:06,939
2022-09-27T10:58:10,947
2022-09-27T11:00:14,960
2022-09-27T11:02:18,968
2022-09-27T11:04:22,986
2022-09-27T11:06:26,990
2022-09-27T11:08:30,995
2022-09-27T11:10:34,1007
2022-09-27T11:12:38,1015
2022-09-27T11:14:42,1019
2022-09-27T11:16:46,1021
2022-09-27T11:18:50,1020
2022-09-27T11:20:54,1026
2022-09-27T11:22:58,1025
2022-09-27T11:25:02,1015
2022-09-27T11:27:06,1011
2022-09-27T11:29:10,1015
2022-09-27T11:31:14,1012
2022-09-27T11:33:18,1014
2022-09-27T11:35:22,1012
2022-09-27T11:37:26,1006
2022-09-27T11:39:29,995
2022-09-27T11:41:33,984
2022-09-27T11:43:37,979
2022-09-27T11:45:41,979
2022-09-27T11:47:45,981
2022-09-27T11:49:49,980
2022-09-27T11:51:53,966
2022-09-27T11:53:57,964
2022-09-27T11:56:01,963
2022-09-27T11:58:05,964
2022-09-27T12:00:09,961
2022-09-27T12:02:13,961
2022-09-27T12:04:17,967
2022-09-27T12:06:21,973
2022-09-27T12:08:25,966
2022-09-27T12:10:29,962
2022-09-27T12:12:33,960
2022-09-27T12:14:37,962
2022-09-27T12:16:41,963
2022-09-27T12:18:45,969
2022-09-27T12:20:49,972
2022-09-27T12:22:53,975
2022-09-27T12:24:57,976
2022-09-27T12:27:01,977
2022-09-27T12:29:05,975
2022-09-27T12:31:09,969
2022-09-27T12:33:13,970
2022-09-27T12:35:17,965
2022-09-27T12:37:21,964
2022-09-27T12:39:25,960
2022-09-27T12:41:29,958
2022-09-27T12:43:33,959
2022-09-27T12:45:37,956
2022-09-27T12:47:41,959
2022-09-27T12:49:45,955
2022-09-27T12:51:49,956
2022-09-27T12:53:53,946
2022-09-27T12:55:57,943
2022-09-27T12:58:01,941
2022-09-27T13:00:05,939
2022-09-27T13:02:09,935
2022-09-27T13:04:13,927
2022-09-27T13:06:17,920
2022-09-27T13:08:21,914
2022-09-27T13:10:25,909
2022-09-27T13:12:29,903
2022-09-27T13:14:33,901
2022-09-27T13:16:37,895
2022-09-27T13:18:41,890
2022-09-27T13:20:46,888
2022-09-27T13:22:50,879
2022-09-27T13:24:54,877
2022-09-27T13:26:58,873
2022-09-27T13:29:02,870
2022-09-27T13:31:06,870
2022-09-27T13:33:10,857
2022-09-27T13:35:14,848
2022-09-27T13:37:18,841
2022-09-27T13:39:22,836
2022-09-27T13:41:26,831
2022-09-27T13:43:30,830
2022-09-27T13:45:33,819
2022-09-27T13:47:37,816
2022-09-27T13:49:41,816
2022-09-27T13:51:45,812
2022-09-27T13:53:49,806
2022-09-27T13:55:53,804
2022-09-27T13:57:57,797
2022-09-27T14:00:01,793
2022-09-27T14:02:05,793
2022-09-27T14:04:09,787
2022-09-27T14:06:13,787
2022-09-27T14:08:17,785
2022-09-27T14:10:21,777
2022-09-27T14:12:25,770
2022-09-27T14:14:28,774
2022-09-27T14:16:32,767
2022-09-27T14:18:36,761
2022-09-27T14:20:40,762
2022-09-27T14:22:44,753
2022-09-27T14:24:48,747
2022-09-27T14:26:52,748
2022-09-27T14:28:56,743
2022-09-27T14:31:00,742
2022-09-27T14:33:04,744
2022-09-27T14:35:08,739
2022-09-27T14:37:12,737
2022-09-27T14:39:16,728
2022-09-27T14:41:20,720
2022-09-27T14:43:24,712
2022-09-27T14:45:28,707
2022-09-27T14:47:32,701
2022-09-27T14:49:36,693
2022-09-27T14:51:40,691
2022-09-27T14:53:44,685
2022-09-27T14:55:48,678
2022-09-27T14:57:51,673
2022-09-27T14:59:55,665
2022-09-27T15:01:59,650
2022-09-27T15:04:03,646
2022-09-27T15:06:07,650
2022-09-27T15:08:11,650
2022-09-27T15:10:15,646
2022-09-27T15:12:19,657
2022-09-27T15:14:23,669
2022-09-27T15:16:26,680
2022-09-27T15:18:30,692
2022-09-27T15:20:34,707
2022-09-27T15:22:38,710
2022-09-27T15:24:42,712
2022-09-27T15:26:46,717
2022-09-27T15:28:50,708
2022-09-27T15:30:53,692
2022-09-27T15:32:57,667
2022-09-27T15:35:01,659
2022-09-27T15:37:05,654
2022-09-27T15:39:09,647
2022-09-27T15:41:13,640
2022-09-27T15:43:17,634
2022-09-27T15:45:21,631
2022-09-27T15:47:25,617
2022-09-27T15:49:29,614
2022-09-27T15:51:33,605
2022-09-27T15:53:37,606
2022-09-27T15:55:41,603
2022-09-27T15:57:45,599
2022-09-27T15:59:49,610
2022-09-27T16:01:53,621
2022-09-27T16:03:57,627
2022-09-27T16:06:00,632
2022-09-27T16:08:04,635
2022-09-27T16:10:08,628
2022-09-27T16:12:12,632
2022-09-27T16:14:16,632
2022-09-27T16:16:20,630
2022-09-27T16:18:24,631
2022-09-27T16:20:28,632
2022-09-27T16:22:32,632
2022-09-27T16:24:36,635
2022-09-27T16:26:40,646
2022-09-27T16:28:44,660
2022-09-27T16:30:48,666
2022-09-27T16:32:52,662
2022-09-27T16:34:56,655
2022-09-27T16:37:00,651
2022-09-27T16:39:04,651
2022-09-27T16:41:08,645
2022-09-27T16:43:12,640
2022-09-27T16:45:16,632
2022-09-27T16:47:20,631
2022-09-27T16:49:24,626
2022-09-27T16:51:27,628
2022-09-27T16:53:31,628
2022-09-27T16:55:35,645
2022-09-27T16:57:39,676
2022-09-27T16:59:43,685
2022-09-27T17:01:47,687
2022-09-27T17:03:51,690
2022-09-27T17:05:55,683
2022-09-27T17:07:59,681
2022-09-27T17:10:03,683
2022-09-27T17:12:07,680
2022-09-27T17:14:11,684
2022-09-27T17:16:15,684
2022-09-27T17:18:19,680
2022-09-27T17:20:23,676
2022-09-27T17:22:26,669
2022-09-27T17:24:30,660
2022-09-27T17:26:34,653
2022-09-27T17:28:38,653
2022-09-27T17:30:42,652
2022-09-27T17:32:46,652
2022-09-27T17:34:50,661
2022-09-27T17:36:54,660
2022-09-27T17:38:58,656
2022-09-27T17:41:01,654
2022-09-27T17:43:05,653
2022-09-27T17:45:09,664
2022-09-27T17:47:13,669
2022-09-27T17:49:17,670
2022-09-27T17:51:21,672
2022-09-27T17:53:24,676
2022-09-27T17:55:28,683
2022-09-27T17:57:32,688
2022-09-27T17:59:36,689
2022-09-27T18:01:40,691
2022-09-27T18:03:44,692
2022-09-27T18:05:48,691
2022-09-27T18:07:52,695
2022-09-27T18:09:55,698
2022-09-27T18:11:59,698
2022-09-27T18:14:03,699
2022-09-27T18:16:07,697
2022-09-27T18:18:11,692
2022-09-27T18:20:15,692
2022-09-27T18:22:18,694
2022-09-27T18:24:22,690
2022-09-27T18:26:26,689
2022-09-27T18:28:30,688
2022-09-27T18:30:34,688
2022-09-27T18:32:38,685
2022-09-27T18:34:42,691
2022-09-27T18:36:45,694
2022-09-27T18:38:49,697
2022-09-27T18:40:53,699
2022-09-27T18:42:57,704
2022-09-27T18:45:01,710
2022-09-27T18:47:05,716
2022-09-27T18:49:09,700
2022-09-27T18:51:13,957
2022-09-27T18:53:17,824
2022-09-27T18:55:21,801
2022-09-27T18:57:24,788
2022-09-27T18:59:28,772
2022-09-27T19:01:32,766
2022-09-27T19:03:36,757
2022-09-27T19:05:40,804
2022-09-27T19:07:44,796
2022-09-27T19:09:47,789
2022-09-27T19:11:51,779
2022-09-27T19:13:55,788
2022-09-27T19:15:59,786
2022-09-27T19:18:03,779
2022-09-27T19:20:07,773
2022-09-27T19:22:11,766
2022-09-27T19:24:15,769
2022-09-27T19:26:18,780
2022-09-27T19:28:22,940
2022-09-27T19:30:26,795
2022-09-27T19:32:30,796
2022-09-27T19:34:34,804
2022-09-27T19:36:38,810
2022-09-27T19:38:42,810
2022-09-27T19:40:45,750
2022-09-27T19:42:49,761
2022-09-27T19:44:53,772
2022-09-27T19:46:57,779
2022-09-27T19:49:01,778
2022-09-27T19:51:04,783
2022-09-27T19:53:08,782
2022-09-27T19:55:12,783
2022-09-27T19:57:16,779
2022-09-27T19:59:20,782
2022-09-27T20:01:24,774
2022-09-27T20:03:27,779
2022-09-27T20:05:31,781
2022-09-27T20:07:35,791
2022-09-27T20:09:39,791
2022-09-27T20:11:43,787
2022-09-27T20:13:47,759
2022-09-27T20:15:50,767
2022-09-27T20:17:54,781
2022-09-27T20:19:58,634
2022-09-27T20:22:02,660
2022-09-27T20:24:06,694
2022-09-27T20:26:09,773
2022-09-27T20:28:13,746
2022-09-27T20:30:17,720
2022-09-27T20:32:21,747
2022-09-27T20:34:25,736
2022-09-27T20:36:28,768
2022-09-27T20:38:32,657
2022-09-27T20:40:36,642
2022-09-27T20:42:40,633
2022-09-27T20:44:43,644
2022-09-27T20:46:47,641
2022-09-27T20:48:51,754
2022-09-27T20:50:55,790
2022-09-27T20:52:59,794
2022-09-27T20:55:03,769
2022-09-27T20:57:07,654
2022-09-27T20:59:11,644
2022-09-27T21:01:15,628
2022-09-27T21:03:18,713
2022-09-27T21:05:22,710
2022-09-27T21:07:26,700
2022-09-27T21:09:30,704
2022-09-27T21:11:34,715
2022-09-27T21:13:38,723
2022-09-27T21:15:41,745
2022-09-27T21:17:45,703
2022-09-27T21:19:49,689
2022-09-27T21:21:53,760
2022-09-27T21:23:57,740
2022-09-27T21:26:00,718
2022-09-27T21:28:04,715
2022-09-27T21:30:08,683
2022-09-27T21:32:12,765
2022-09-27T21:34:16,722
2022-09-27T21:36:19,734
2022-09-27T21:38:23,735
2022-09-27T21:40:27,752
2022-09-27T21:42:31,780
2022-09-27T21:44:35,799
2022-09-27T21:46:39,809
2022-09-27T21:48:43,814
2022-09-27T21:50:46,817
2022-09-27T21:52:50,801
2022-09-27T21:54:54,799
2022-09-27T21:56:58,766
2022-09-27T21:59:02,732
2022-09-27T22:01:06,717
2022-09-27T22:03:10,778
2022-09-27T22:05:14,750
2022-09-27T22:07:18,701
2022-09-27T22:09:21,772
2022-09-27T22:11:25,788
2022-09-27T22:13:29,724
2022-09-27T22:15:33,671
2022-09-27T22:17:37,690
2022-09-27T22:19:41,680
2022-09-27T22:21:45,692
2022-09-27T22:23:49,680
2022-09-27T22:25:53,679
2022-09-27T22:27:56,656
2022-09-27T22:30:00,653
2022-09-27T22:32:04,668
2022-09-27T22:34:08,662
2022-09-27T22:36:12,647
2022-09-27T22:38:15,665
2022-09-27T22:40:19,671
2022-09-27T22:42:23,682
2022-09-27T22:44:27,676
2022-09-27T22:46:31,671
2022-09-27T22:48:35,671
2022-09-27T22:50:38,675
2022-09-27T22:52:42,678
2022-09-27T22:54:46,673
2022-09-27T22:56:50,688
2022-09-27T22:58:54,690
2022-09-27T23:00:57,710
2022-09-27T23:03:01,702
2022-09-27T23:05:05,675
2022-09-27T23:07:09,657
2022-09-27T23:09:13,675
2022-09-27T23:11:17,665
2022-09-27T23:13:21,673
2022-09-27T23:15:24,684
2022-09-27T23:17:28,691
2022-09-27T23:19:32,623
2022-09-27T23:21:36,678
2022-09-27T23:23:40,666
2022-09-27T23:25:44,716
2022-09-27T23:27:48,717
2022-09-27T23:29:52,726
2022-09-27T23:31:56,717
2022-09-27T23:33:59,715
2022-09-27T23:36:03,706
2022-09-27T23:38:07,704
2022-09-27T23:40:11,693
2022-09-27T23:42:15,695
2022-09-27T23:44:19,693
2022-09-27T23:46:23,706
2022-09-27T23:48:26,722
2022-09-27T23:50:30,720
2022-09-27T23:52:34,734
2022-09-27T23:54:38,729
2022-09-27T23:56:41,724
2022-09-27T23:58:45,719
