time,co2
2022-09-18T06:13:51,441
2022-09-18T06:18:51,457
2022-09-18T06:23:52,453
2022-09-18T06:28:52,448
2022-09-18T06:33:52,449
2022-09-18T06:38:53,454
2022-09-18T06:43:53,456
2022-09-18T06:48:53,459
2022-09-18T06:53:54,460
2022-09-18T06:58:54,451
2022-09-18T07:03:54,445
2022-09-18T07:08:55,454
2022-09-18T07:13:55,451
2022-09-18T07:18:55,453
2022-09-18T07:23:56,455
2022-09-18T07:28:56,490
2022-09-18T07:33:56,496
2022-09-18T07:38:57,496
2022-09-18T07:43:57,528
2022-09-18T07:48:57,526
2022-09-18T07:53:58,533
2022-09-18T07:58:58,602
2022-09-18T08:03:58,562
2022-09-18T08:08:59,595
2022-09-18T08:13:59,587
2022-09-18T08:18:59,621
2022-09-18T08:24:00,625
2022-09-18T08:29:00,627
2022-09-18T08:34:01,625
2022-09-18T08:39:01,640
2022-09-18T08:44:01,622
2022-09-18T08:49:02,610
2022-09-18T08:54:02,614
2022-09-18T08:59:03,598
2022-09-18T09:04:03,584
2022-09-18T09:09:03,1447
2022-09-18T09:10:13,689
2022-09-18T10:16:37,475
2022-09-18T10:18:23,540
2022-09-18T10:23:23,488
2022-09-18T10:28:24,478
2022-09-18T10:33:24,480
2022-09-18T10:38:24,484
2022-09-18T10:43:25,458
2022-09-18T10:48:25,433
2022-09-18T10:53:25,460
2022-09-18T10:58:26,462
2022-09-18T10:59:38,464
2022-09-18T11:04:38,465
2022-09-18T11:09:38,473
2022-09-18T11:14:39,499
2022-09-18T11:19:39,484
2022-09-18T11:24:39,479
2022-09-18T11:29:40,516
2022-09-18T11:34:40,529
2022-09-18T11:39:40,522
2022-09-18T11:44:41,495
2022-09-18T11:49:41,515
2022-09-18T11:54:41,501
2022-09-18T11:59:42,497
2022-09-18T12:01:44,947
2022-09-18T12:06:44,485
2022-09-18T12:11:45,494
2022-09-18T12:16:45,490
2022-09-18T12:21:45,470
2022-09-18T12:26:46,465
2022-09-18T12:31:46,454
2022-09-18T12:36:46,449
2022-09-18T12:41:47,454
2022-09-18T12:46:47,453
2022-09-18T12:51:48,464
2022-09-18T12:54:20,559
2022-09-18T12:59:20,546
2022-09-18T13:04:21,479
2022-09-18T13:08:16,554
2022-09-18T13:13:17,467
2022-09-18T13:16:25,467
2022-09-18T13:21:25,482
2022-09-18T13:26:26,472
2022-09-18T13:31:26,467
2022-09-18T13:36:04,513
2022-09-18T13:41:05,447
2022-09-18T13:46:05,433
2022-09-18T13:51:06,434
2022-09-18T13:56:06,434
2022-09-18T14:01:06,427
2022-09-18T14:06:07,437
2022-09-18T14:11:07,446
2022-09-18T14:16:07,447
2022-09-18T14:21:08,442
2022-09-18T14:26:08,464
2022-09-18T14:31:09,466
2022-09-18T14:36:09,424
2022-09-18T14:41:09,441
2022-09-18T14:46:10,434
2022-09-18T14:51:10,428
2022-09-18T14:56:10,435
2022-09-18T15:01:11,448
2022-09-18T15:06:11,436
2022-09-18T15:11:11,460
2022-09-18T15:16:12,426
2022-09-18T15:21:12,421
2022-09-18T15:26:12,445
2022-09-18T15:31:13,409
2022-09-18T15:36:13,419
2022-09-18T15:41:14,427
2022-09-18T15:46:14,426
2022-09-18T15:51:14,414
2022-09-18T15:56:15,453
2022-09-18T16:01:15,461
2022-09-18T16:06:15,443
2022-09-18T16:11:16,458
2022-09-18T16:16:16,451
2022-09-18T16:21:16,453
2022-09-18T16:26:17,461
2022-09-18T16:31:17,433
2022-09-18T16:36:18,444
2022-09-18T16:41:18,456
2022-09-18T16:46:18,465
2022-09-18T16:51:19,456
2022-09-18T16:56:19,456
2022-09-18T17:01:19,478
2022-09-18T17:06:20,472
2022-09-18T17:11:20,434
2022-09-18T17:16:20,448
2022-09-18T17:21:21,461
2022-09-18T17:26:21,444
2022-09-18T17:31:22,452
2022-09-18T17:36:22,455
2022-09-18T17:41:22,470
2022-09-18T17:46:23,454
2022-09-18T17:51:23,456
2022-09-18T17:56:24,443
2022-09-18T18:01:24,452
2022-09-18T18:06:24,436
2022-09-18T18:11:25,446
2022-09-18T18:16:25,433
2022-09-18T18:21:25,443
2022-09-18T18:26:26,429
2022-09-18T18:31:26,430
2022-09-18T18:36:27,414
2022-09-18T18:41:27,426
2022-09-18T18:46:27,421
2022-09-18T18:51:28,419
2022-09-18T18:56:28,427
2022-09-18T19:01:29,420
2022-09-18T19:06:29,422
2022-09-18T19:11:29,422
2022-09-18T19:16:30,424
2022-09-18T19:21:30,434
2022-09-18T19:26:31,450
2022-09-18T19:31:31,457
2022-09-18T19:36:32,454
2022-09-18T19:41:32,462
2022-09-18T19:46:32,882
2022-09-18T20:28:13,841
2022-09-18T20:29:25,647
2022-09-18T20:32:15,563
2022-09-18T20:37:39,549
2022-09-18T20:40:46,572
2022-09-18T20:46:10,499
2022-09-18T20:51:34,551
2022-09-18T20:56:59,551
2022-09-18T21:02:23,538
2022-09-18T21:07:48,541
2022-09-18T21:13:12,521
2022-09-18T21:18:37,537
2022-09-18T21:24:01,533
2022-09-18T21:29:26,539
2022-09-18T21:34:50,549
2022-09-18T21:40:15,547
2022-09-18T21:45:40,551
2022-09-18T21:51:04,553
2022-09-18T21:56:29,554
2022-09-18T22:01:53,559
2022-09-18T22:07:18,549
2022-09-18T22:12:42,556
2022-09-18T22:18:07,548
2022-09-18T22:23:31,554
2022-09-18T22:28:56,553
2022-09-18T22:34:20,550
2022-09-18T22:39:44,561
2022-09-18T22:45:08,557
2022-09-18T22:50:32,554
2022-09-18T22:55:56,550
2022-09-18T23:01:20,557
2022-09-18T23:06:44,561
2022-09-18T23:12:09,567
2022-09-18T23:17:33,572
2022-09-18T23:22:57,570
2022-09-18T23:28:21,565
2022-09-18T23:33:45,578
2022-09-18T23:39:10,577
2022-09-18T23:44:34,534
2022-09-18T23:49:58,576
2022-09-18T23:55:22,527
